addressLine1,formattedAddress,city,state,zipCode,price,addressLine2,county,bedrooms,bathrooms,squareFootage,propertyType,createdDate,lastSeen,status,removedDate,listedDate,daysOnMarket,yearBuilt,id,latitude,longitude,lotSize
500 Brickell Ave,"500 Brickell Ave, Apt 402, Miami, FL 33131",Miami,FL,33131,4400,Apt 402,Miami-Dade,2.0,2.0,1100.0,Condo,2019-04-26T15:23:36.523Z,2023-06-12T00:00:00.000Z,Active,,2023-05-30T00:00:00.000Z,14,2008.0,"500-Brickell-Ave,-Apt-402,-Miami,-FL-33131",25.768325,-80.190792,
500 Brickell Ave,"500 Brickell Ave, Apt 3908, Miami, FL 33131",Miami,FL,33131,3000,Apt 3908,Miami-Dade,1.0,1.0,738.0,Condo,2019-10-29T06:43:05.645Z,2023-06-12T00:00:00.000Z,Active,,2023-05-20T00:00:00.000Z,24,2008.0,"500-Brickell-Ave,-Apt-3908,-Miami,-FL-33131",25.768325,-80.190792,
501 Ne 31st St,"501 Ne 31st St, Unit 2101, Miami, FL 33137",Miami,FL,33137,5490,Unit 2101,Miami-Dade,3.0,2.0,1110.0,Condo,2019-08-03T09:56:41.422Z,2023-06-12T00:00:00.000Z,Active,,2023-05-01T00:00:00.000Z,43,2018.0,"501-Ne-31st-St,-Unit-2101,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 2507, Miami, FL 33137",Miami,FL,33137,3100,Unit 2507,Miami-Dade,1.0,1.5,746.0,Condo,2019-04-26T13:44:38.970Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,2018.0,"501-Ne-31st-St,-Unit-2507,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 2609, Miami, FL 33137",Miami,FL,33137,4800,Unit 2609,Miami-Dade,2.0,2.0,1150.0,Condo,2019-09-17T20:44:43.781Z,2023-06-12T00:00:00.000Z,Active,,2023-03-06T00:00:00.000Z,99,2018.0,"501-Ne-31st-St,-Unit-2609,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 2504, Miami, FL 33137",Miami,FL,33137,3550,Unit 2504,Miami-Dade,1.0,1.5,610.0,Condo,2019-05-06T05:49:17.737Z,2023-06-12T00:00:00.000Z,Active,,2023-05-02T00:00:00.000Z,42,2018.0,"501-Ne-31st-St,-Unit-2504,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 2704, Miami, FL 33137",Miami,FL,33137,3400,Unit 2704,Miami-Dade,1.0,1.5,610.0,Condo,2019-03-30T02:26:11.094Z,2023-06-12T00:00:00.000Z,Active,,2023-05-16T00:00:00.000Z,28,2018.0,"501-Ne-31st-St,-Unit-2704,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 3109, Miami, FL 33137",Miami,FL,33137,4500,Unit 3109,Miami-Dade,2.0,2.0,944.0,Condo,2019-08-25T00:31:55.935Z,2023-06-12T00:00:00.000Z,Active,,2023-04-12T00:00:00.000Z,62,2018.0,"501-Ne-31st-St,-Unit-3109,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 307, Miami, FL 33137",Miami,FL,33137,4500,Unit 307,Miami-Dade,2.0,2.0,1069.0,Condo,2019-08-03T10:50:21.388Z,2023-06-12T00:00:00.000Z,Active,,2023-05-26T00:00:00.000Z,18,2018.0,"501-Ne-31st-St,-Unit-307,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 3301, Miami, FL 33137",Miami,FL,33137,12000,Unit 3301,Miami-Dade,3.0,2.0,1110.0,Condo,2019-08-25T01:45:59.332Z,2023-06-12T00:00:00.000Z,Active,,2023-01-09T00:00:00.000Z,155,2018.0,"501-Ne-31st-St,-Unit-3301,-Miami,-FL-33137",25.806864,-80.187489,
501 Ne 31st St,"501 Ne 31st St, Unit 3309, Miami, FL 33137",Miami,FL,33137,3900,Unit 3309,Miami-Dade,2.0,2.0,944.0,Condo,2019-08-25T00:17:47.101Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,2018.0,"501-Ne-31st-St,-Unit-3309,-Miami,-FL-33137",25.806864,-80.187489,
5077 Nw 7th St,"5077 Nw 7th St, Apt 1416, Miami, FL 33126",Miami,FL,33126,2150,Apt 1416,Miami-Dade,1.0,1.0,685.0,Apartment,2019-10-06T07:34:11.410Z,2023-06-12T00:00:00.000Z,Active,,2023-05-30T00:00:00.000Z,14,2003.0,"5077-Nw-7th-St,-Apt-1416,-Miami,-FL-33126",25.77979,-80.277303,
518 Sw 7th Ave Unit R,"518 Sw 7th Ave Unit R, Miami, FL 33130",Miami,FL,33130,2500,,Miami-Dade,1.0,1.0,1763.0,Duplex-Triplex,2019-04-27T01:42:11.998Z,2023-06-12T00:00:00.000Z,Active,,2023-06-09T00:00:00.000Z,4,2016.0,"518-Sw-7th-Ave-Unit-R,-Miami,-FL-33130",25.768519,-80.206101,5650.0
5244 Sw 164th Ct,"5244 Sw 164th Ct, Miami, FL 33185",Miami,FL,33185,5200,,Miami-Dade,6.0,4.0,3386.0,Single Family,2019-10-21T18:19:45.169Z,2023-06-12T00:00:00.000Z,Active,,2023-05-10T00:00:00.000Z,34,2006.0,"5244-Sw-164th-Ct,-Miami,-FL-33185",25.716004,-80.460103,6600.0
540 Brickell Key Dr,"540 Brickell Key Dr, Apt 1025, Miami, FL 33131",Miami,FL,33131,2900,Apt 1025,Miami-Dade,1.0,1.5,640.0,Condo,2019-09-19T14:40:45.702Z,2023-06-12T00:00:00.000Z,Active,,2023-03-10T00:00:00.000Z,95,1991.0,"540-Brickell-Key-Dr,-Apt-1025,-Miami,-FL-33131",25.767964,-80.183887,
540 Brickell Key Dr,"540 Brickell Key Dr, Apt 1528, Miami, FL 33131",Miami,FL,33131,6500,Apt 1528,Miami-Dade,2.0,2.0,1200.0,Condo,2019-10-29T11:19:45.713Z,2023-06-12T00:00:00.000Z,Active,,2023-02-23T00:00:00.000Z,110,1991.0,"540-Brickell-Key-Dr,-Apt-1528,-Miami,-FL-33131",25.767964,-80.183887,
540 Brickell Key Dr,"540 Brickell Key Dr, Apt 1622, Miami, FL 33131",Miami,FL,33131,3190,Apt 1622,Miami-Dade,1.0,1.5,700.0,Condo,2019-10-29T06:46:02.419Z,2023-06-12T00:00:00.000Z,Active,,2023-01-05T00:00:00.000Z,159,1991.0,"540-Brickell-Key-Dr,-Apt-1622,-Miami,-FL-33131",25.767964,-80.183887,
55 Se 6th St,"55 Se 6th St, Apt 4301, Miami, FL 33131",Miami,FL,33131,5500,Apt 4301,Miami-Dade,2.0,2.0,1123.0,Condo,2019-05-06T05:49:17.737Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,2008.0,"55-Se-6th-St,-Apt-4301,-Miami,-FL-33131",25.768445,-80.19139,
55 Sw 9th St,"55 Sw 9th St, Apt 2901, Miami, FL 33130",Miami,FL,33130,5200,Apt 2901,Miami-Dade,2.0,2.0,926.0,Condo,2019-05-06T06:31:47.115Z,2023-06-12T00:00:00.000Z,Active,,2023-06-07T00:00:00.000Z,6,2017.0,"55-Sw-9th-St,-Apt-2901,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 3406, Miami, FL 33130",Miami,FL,33130,5300,Apt 3406,Miami-Dade,2.0,2.0,1053.0,Condo,2019-08-03T11:05:56.741Z,2023-06-12T00:00:00.000Z,Active,,2023-04-23T00:00:00.000Z,51,2017.0,"55-Sw-9th-St,-Apt-3406,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 3609, Miami, FL 33130",Miami,FL,33130,3300,Apt 3609,Miami-Dade,1.0,1.5,684.0,Condo,2019-10-29T13:19:27.636Z,2023-06-12T00:00:00.000Z,Active,,2023-04-26T00:00:00.000Z,48,2017.0,"55-Sw-9th-St,-Apt-3609,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 2903, Miami, FL 33130",Miami,FL,33130,4900,Apt 2903,Miami-Dade,2.0,2.0,1026.0,Condo,2019-10-29T06:42:05.874Z,2023-06-12T00:00:00.000Z,Active,,2023-05-15T00:00:00.000Z,29,2017.0,"55-Sw-9th-St,-Apt-2903,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 4006, Miami, FL 33130",Miami,FL,33130,8500,Apt 4006,Miami-Dade,3.0,3.5,1290.0,Condo,2019-10-29T08:22:38.059Z,2023-06-12T00:00:00.000Z,Active,,2023-05-19T00:00:00.000Z,25,2017.0,"55-Sw-9th-St,-Apt-4006,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 4205, Miami, FL 33130",Miami,FL,33130,4500,Apt 4205,Miami-Dade,1.0,2.0,851.0,Condo,2019-08-03T07:39:31.319Z,2023-06-12T00:00:00.000Z,Active,,2023-04-21T00:00:00.000Z,53,2017.0,"55-Sw-9th-St,-Apt-4205,-Miami,-FL-33130",25.765666,-80.194209,
55 Sw 9th St,"55 Sw 9th St, Apt 4201, Miami, FL 33130",Miami,FL,33130,8000,Apt 4201,Miami-Dade,3.0,3.5,1290.0,Condo,2019-10-06T08:54:20.340Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,2017.0,"55-Sw-9th-St,-Apt-4201,-Miami,-FL-33130",25.765666,-80.194209,
551 Ne 39th St,"551 Ne 39th St, Miami, FL 33137",Miami,FL,33137,2956,,Miami-Dade,1.0,1.0,,Apartment,2019-10-21T18:26:51.075Z,2023-06-12T00:00:00.000Z,Active,,2023-01-04T00:00:00.000Z,160,2017.0,"551-Ne-39th-St,-Miami,-FL-33137",25.81376,-80.18619,
555 Ne 15th St,"555 Ne 15th St, Apt 27D, Miami, FL 33132",Miami,FL,33132,2650,Apt 27D,Miami-Dade,1.0,1.5,890.0,Condo,2019-08-03T10:22:38.329Z,2023-06-12T00:00:00.000Z,Active,,2023-03-15T00:00:00.000Z,90,1980.0,"555-Ne-15th-St,-Apt-27D,-Miami,-FL-33132",25.79019,-80.1857,
5781 Biscayne Blvd,"5781 Biscayne Blvd, Ph 3, Miami, FL 33137",Miami,FL,33137,7500,Ph 3,Miami-Dade,4.0,3.0,3232.0,Condo,2019-08-03T07:56:13.401Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,1973.0,"5781-Biscayne-Blvd,-Ph-3,-Miami,-FL-33137",25.82877,-80.185392,
5807 Sw 41st St,"5807 Sw 41st St, South, Miami, FL 33155",Miami,FL,33155,2900,South,Miami-Dade,2.0,1.0,1261.0,Single Family,2019-04-26T14:43:56.457Z,2023-06-12T00:00:00.000Z,Active,,2023-05-02T00:00:00.000Z,42,1950.0,"5807-Sw-41st-St,-South,-Miami,-FL-33155",25.733419,-80.288975,5500.0
5954 Ne 4th Ct,"5954 Ne 4th Ct, Miami, FL 33137",Miami,FL,33137,1450,,Miami-Dade,2.0,1.0,,Apartment,2019-08-03T11:31:30.774Z,2023-06-12T00:00:00.000Z,Active,,2023-01-23T00:00:00.000Z,141,,"5954-Ne-4th-Ct,-Miami,-FL-33137",25.831059,-80.187329,
5960 Ne 5th Ct,"5960 Ne 5th Ct, Apt 4, Miami, FL 33137",Miami,FL,33137,2100,Apt 4,Miami-Dade,2.0,2.0,802.0,Apartment,2019-05-06T05:58:25.898Z,2023-06-12T00:00:00.000Z,Active,,2023-06-03T00:00:00.000Z,10,1974.0,"5960-Ne-5th-Ct,-Apt-4,-Miami,-FL-33137",25.831132,-80.185064,
60 Sw 13th St,"60 Sw 13th St, Apt 1407, Miami, FL 33130",Miami,FL,33130,2700,Apt 1407,Miami-Dade,1.0,1.5,595.0,Condo,2019-08-03T10:22:38.329Z,2023-06-12T00:00:00.000Z,Active,,2023-04-09T00:00:00.000Z,65,2008.0,"60-Sw-13th-St,-Apt-1407,-Miami,-FL-33130",25.761038,-80.194399,
60 Sw 13th St,"60 Sw 13th St, Apt 3410, Miami, FL 33130",Miami,FL,33130,4300,Apt 3410,Miami-Dade,2.0,2.5,1148.0,Condo,2019-08-03T10:15:26.916Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,2008.0,"60-Sw-13th-St,-Apt-3410,-Miami,-FL-33130",25.761038,-80.194399,
60 Sw 13th St,"60 Sw 13th St, Apt 4208, Miami, FL 33130",Miami,FL,33130,3100,Apt 4208,Miami-Dade,1.0,2.5,686.0,Condo,2019-05-06T07:44:42.823Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2008.0,"60-Sw-13th-St,-Apt-4208,-Miami,-FL-33130",25.761038,-80.194399,
600 Ne 27th St,"600 Ne 27th St, Apt 401, Miami, FL 33137",Miami,FL,33137,6000,Apt 401,Miami-Dade,3.0,2.5,1749.0,Condo,2019-08-25T02:55:25.457Z,2023-06-12T00:00:00.000Z,Active,,2023-05-27T00:00:00.000Z,17,2015.0,"600-Ne-27th-St,-Apt-401,-Miami,-FL-33137",25.802621,-80.186895,
600 Ne 36th St,"600 Ne 36th St, Apt 1817, Miami, FL 33137",Miami,FL,33137,3000,Apt 1817,Miami-Dade,1.0,2.0,990.0,Condo,2019-04-27T02:01:27.003Z,2023-06-12T00:00:00.000Z,Active,,2023-05-09T00:00:00.000Z,35,1973.0,"600-Ne-36th-St,-Apt-1817,-Miami,-FL-33137",25.810143,-80.186461,
600 Ne 36th St,"600 Ne 36th St, Apt 316, Miami, FL 33137",Miami,FL,33137,2600,Apt 316,Miami-Dade,1.0,1.5,768.0,Condo,2019-10-29T07:22:20.717Z,2023-06-12T00:00:00.000Z,Active,,2023-04-18T00:00:00.000Z,56,1973.0,"600-Ne-36th-St,-Apt-316,-Miami,-FL-33137",25.810143,-80.186461,
601 Ne 27th St,"601 Ne 27th St, Apt 1406, Miami, FL 33137",Miami,FL,33137,3600,Apt 1406,Miami-Dade,1.0,1.0,859.0,Condo,2019-08-25T00:36:20.506Z,2023-06-12T00:00:00.000Z,Active,,2023-03-23T00:00:00.000Z,82,2016.0,"601-Ne-27th-St,-Apt-1406,-Miami,-FL-33137",25.803107,-80.186553,
601 Ne 36th St,"601 Ne 36th St, Apt 1002, Miami, FL 33137",Miami,FL,33137,4000,Apt 1002,Miami-Dade,2.0,2.5,1125.0,Condo,2019-04-26T17:44:45.076Z,2023-06-12T00:00:00.000Z,Active,,2023-04-10T00:00:00.000Z,64,2005.0,"601-Ne-36th-St,-Apt-1002,-Miami,-FL-33137",25.811075,-80.186678,
601 Ne 36th St,"601 Ne 36th St, Apt 2908, Miami, FL 33137",Miami,FL,33137,3850,Apt 2908,Miami-Dade,1.0,1.5,761.0,Condo,2019-09-25T05:02:21.370Z,2023-06-12T00:00:00.000Z,Active,,2023-05-11T00:00:00.000Z,33,2006.0,"601-Ne-36th-St,-Apt-2908,-Miami,-FL-33137",25.811075,-80.186678,
601 Ne 36th St,"601 Ne 36th St, Apt 2902, Miami, FL 33137",Miami,FL,33137,4950,Apt 2902,Miami-Dade,2.0,2.5,1125.0,Condo,2019-08-03T11:05:56.742Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2006.0,"601-Ne-36th-St,-Apt-2902,-Miami,-FL-33137",25.811075,-80.186678,
601 Ne 36th St,"601 Ne 36th St, Apt 3011, Miami, FL 33137",Miami,FL,33137,3500,Apt 3011,Miami-Dade,1.0,1.5,773.0,Condo,2019-08-03T10:58:48.319Z,2023-06-12T00:00:00.000Z,Active,,2023-05-15T00:00:00.000Z,29,2006.0,"601-Ne-36th-St,-Apt-3011,-Miami,-FL-33137",25.811075,-80.186678,
601 Ne 36th St,"601 Ne 36th St, Apt 802, Miami, FL 33137",Miami,FL,33137,3900,Apt 802,Miami-Dade,2.0,2.5,1125.0,Condo,2019-08-03T08:51:43.470Z,2023-06-12T00:00:00.000Z,Active,,2023-06-08T00:00:00.000Z,5,2005.0,"601-Ne-36th-St,-Apt-802,-Miami,-FL-33137",25.811075,-80.186678,
6230 Sw 129th Pl,"6230 Sw 129th Pl, Apt 1210, Miami, FL 33183",Miami,FL,33183,2600,Apt 1210,Miami-Dade,2.0,2.0,1070.0,Townhouse,2019-10-25T13:35:56.142Z,2023-06-12T00:00:00.000Z,Active,,2023-06-10T00:00:00.000Z,3,1988.0,"6230-Sw-129th-Pl,-Apt-1210,-Miami,-FL-33183",25.708828,-80.404397,
645 Nw 1st St,"645 Nw 1st St, Miami, FL 33128",Miami,FL,33128,2292,,Miami-Dade,1.0,1.0,,Apartment,2019-10-29T09:47:54.006Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,2018.0,"645-Nw-1st-St,-Miami,-FL-33128",25.775076,-80.205257,
650 Ne 137th St,"650 Ne 137th St, North, Miami, FL 33161",Miami,FL,33161,3100,North,Miami-Dade,3.0,2.0,1079.0,Single Family,2019-08-03T10:56:31.508Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,1950.0,"650-Ne-137th-St,-North,-Miami,-FL-33161",25.901021,-80.185632,7680.0
650 Ne 32nd St,"650 Ne 32nd St, Miami, FL 33137",Miami,FL,33137,17000,,Miami-Dade,4.0,4.5,2407.0,Condo,2019-10-21T17:41:47.171Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,,"650-Ne-32nd-St,-Miami,-FL-33137",25.806892,-80.18647,
650 Ne 32nd St,"650 Ne 32nd St, Unit 2701, Miami, FL 33137",Miami,FL,33137,9500,Unit 2701,Miami-Dade,3.0,3.5,1646.0,Condo,2019-05-06T04:26:44.984Z,2023-06-12T00:00:00.000Z,Active,,2023-03-21T00:00:00.000Z,84,2018.0,"650-Ne-32nd-St,-Unit-2701,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 3007, Miami, FL 33137",Miami,FL,33137,4500,Unit 3007,Miami-Dade,1.0,2.0,898.0,Condo,2019-04-26T14:51:02.911Z,2023-06-12T00:00:00.000Z,Active,,2023-04-23T00:00:00.000Z,51,2018.0,"650-Ne-32nd-St,-Unit-3007,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 3501, Miami, FL 33137",Miami,FL,33137,9800,Unit 3501,Miami-Dade,4.0,4.5,1872.0,Condo,2019-05-06T09:53:42.215Z,2023-06-12T00:00:00.000Z,Active,,2023-06-05T00:00:00.000Z,8,2018.0,"650-Ne-32nd-St,-Unit-3501,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 3505, Miami, FL 33137",Miami,FL,33137,6500,Unit 3505,Miami-Dade,2.0,3.0,1151.0,Condo,2019-08-03T11:22:32.797Z,2023-06-12T00:00:00.000Z,Active,,2023-04-07T00:00:00.000Z,67,2018.0,"650-Ne-32nd-St,-Unit-3505,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 4601, Miami, FL 33137",Miami,FL,33137,11000,Unit 4601,Miami-Dade,4.0,4.5,1872.0,Condo,2019-09-19T15:06:13.523Z,2023-06-12T00:00:00.000Z,Active,,2023-01-30T00:00:00.000Z,134,2018.0,"650-Ne-32nd-St,-Unit-4601,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 4801, Miami, FL 33137",Miami,FL,33137,9950,Unit 4801,Miami-Dade,4.0,4.5,1872.0,Condo,2019-08-03T09:18:58.229Z,2023-06-12T00:00:00.000Z,Active,,2023-04-25T00:00:00.000Z,49,2018.0,"650-Ne-32nd-St,-Unit-4801,-Miami,-FL-33137",25.806422,-80.186024,
650 Ne 32nd St,"650 Ne 32nd St, Unit 5003, Miami, FL 33137",Miami,FL,33137,15000,Unit 5003,Miami-Dade,4.0,4.5,2407.0,Condo,2019-05-06T06:02:01.830Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2018.0,"650-Ne-32nd-St,-Unit-5003,-Miami,-FL-33137",25.806422,-80.186024,
6501 Sw 139th Ct,"6501 Sw 139th Ct, Miami, FL 33183",Miami,FL,33183,1500,,Miami-Dade,2.0,2.0,,Apartment,2019-09-17T19:38:02.780Z,2023-06-12T00:00:00.000Z,Active,,2023-05-16T00:00:00.000Z,28,,"6501-Sw-139th-Ct,-Miami,-FL-33183",25.706755,-80.419827,
6631 Sw 137th Ct,"6631 Sw 137th Ct, Unit 5C, Miami, FL 33183",Miami,FL,33183,2575,Unit 5C,Miami-Dade,3.0,2.0,1000.0,Townhouse,2019-08-03T07:54:00.825Z,2023-06-12T00:00:00.000Z,Active,,2023-05-18T00:00:00.000Z,26,1986.0,"6631-Sw-137th-Ct,-Unit-5C,-Miami,-FL-33183",25.704482,-80.415389,
665 Ives Dairy Rd,"665 Ives Dairy Rd, Miami, FL 33179",Miami,FL,33179,1944,,Miami-Dade,2.0,2.0,1482.0,Apartment,2019-08-25T00:15:38.851Z,2023-06-12T00:00:00.000Z,Active,,2022-12-22T00:00:00.000Z,173,1982.0,"665-Ives-Dairy-Rd,-Miami,-FL-33179",25.96189,-80.18852,
665 Ne 25th St,"665 Ne 25th St, Apt 1102, Miami, FL 33137",Miami,FL,33137,3600,Apt 1102,Miami-Dade,1.0,1.5,942.0,Condo,2019-09-17T19:58:03.274Z,2023-06-12T00:00:00.000Z,Active,,2023-05-24T00:00:00.000Z,20,2007.0,"665-Ne-25th-St,-Apt-1102,-Miami,-FL-33137",25.801346,-80.185707,
680 Ne 88 Ter,"680 Ne 88 Ter, Miami, FL 33138",Miami,FL,33138,850,,Miami-Dade,0.0,1.0,,Apartment,2019-10-25T11:40:22.438Z,2023-06-12T00:00:00.000Z,Active,,2023-01-03T00:00:00.000Z,161,,"680-Ne-88-Ter,-Miami,-FL-33138",25.856601,-80.183203,
6845 Sw 45th Ln,"6845 Sw 45th Ln, Apt 8, Miami, FL 33155",Miami,FL,33155,2700,Apt 8,Miami-Dade,2.0,2.5,1000.0,Townhouse,2019-08-03T11:05:56.742Z,2023-06-12T00:00:00.000Z,Active,,2023-06-04T00:00:00.000Z,9,1986.0,"6845-Sw-45th-Ln,-Apt-8,-Miami,-FL-33155",25.728379,-80.305715,
690 Sw 1st Ct,"690 Sw 1st Ct, Apt 1224, Miami, FL 33130",Miami,FL,33130,3500,Apt 1224,Miami-Dade,1.0,1.5,795.0,Condo,2019-08-03T10:55:24.964Z,2023-06-12T00:00:00.000Z,Active,,2023-04-24T00:00:00.000Z,50,2006.0,"690-Sw-1st-Ct,-Apt-1224,-Miami,-FL-33130",25.7679,-80.196227,
690 Sw 1st Ct,"690 Sw 1st Ct, Apt 1927, Miami, FL 33130",Miami,FL,33130,2700,Apt 1927,Miami-Dade,1.0,1.0,602.0,Condo,2019-05-06T06:49:13.597Z,2023-06-12T00:00:00.000Z,Active,,2023-05-25T00:00:00.000Z,19,2006.0,"690-Sw-1st-Ct,-Apt-1927,-Miami,-FL-33130",25.7679,-80.196227,
690 Sw 1st Ct,"690 Sw 1st Ct, Apt 2727, Miami, FL 33130",Miami,FL,33130,3700,Apt 2727,Miami-Dade,1.0,2.0,1155.0,Condo,2019-10-29T06:47:23.385Z,2023-06-12T00:00:00.000Z,Active,,2023-06-03T00:00:00.000Z,10,2006.0,"690-Sw-1st-Ct,-Apt-2727,-Miami,-FL-33130",25.7679,-80.196227,
701 Brickell Key Blvd,"701 Brickell Key Blvd, Apt 202, Miami, FL 33131",Miami,FL,33131,5500,Apt 202,Miami-Dade,3.0,2.5,1305.0,Condo,2019-08-25T01:19:03.048Z,2023-06-12T00:00:00.000Z,Active,,2023-04-10T00:00:00.000Z,64,1997.0,"701-Brickell-Key-Blvd,-Apt-202,-Miami,-FL-33131",25.76796,-80.186387,
701 Brickell Key Blvd,"701 Brickell Key Blvd, Apt 711, Miami, FL 33131",Miami,FL,33131,4200,Apt 711,Miami-Dade,2.0,2.0,1267.0,Condo,2019-08-03T11:39:47.276Z,2023-06-12T00:00:00.000Z,Active,,2023-06-06T00:00:00.000Z,7,1997.0,"701-Brickell-Key-Blvd,-Apt-711,-Miami,-FL-33131",25.76796,-80.186387,
720 Ne 62nd St,"720 Ne 62nd St, Apt 310, Miami, FL 33138",Miami,FL,33138,3800,Apt 310,Miami-Dade,1.0,1.0,706.0,Condo,2019-10-16T02:19:55.345Z,2023-06-12T00:00:00.000Z,Active,,2023-04-20T00:00:00.000Z,54,2008.0,"720-Ne-62nd-St,-Apt-310,-Miami,-FL-33138",25.833053,-80.181223,
720 Ne 69th St,"720 Ne 69th St, Apt 9N, Miami, FL 33138",Miami,FL,33138,6500,Apt 9N,Miami-Dade,3.0,3.5,2957.0,Condo,2019-09-17T20:47:23.712Z,2023-06-12T00:00:00.000Z,Active,,2023-06-09T00:00:00.000Z,4,1972.0,"720-Ne-69th-St,-Apt-9N,-Miami,-FL-33138",25.837177,-80.180405,
720 Ne 69th St,"720 Ne 69th St, Apt 6S, Miami, FL 33138",Miami,FL,33138,12500,Apt 6S,Miami-Dade,3.0,5.0,2957.0,Condo,2019-09-17T20:01:07.174Z,2023-06-12T00:00:00.000Z,Active,,2023-03-08T00:00:00.000Z,97,1972.0,"720-Ne-69th-St,-Apt-6S,-Miami,-FL-33138",25.837177,-80.180405,
7250 Sw 94th Pl,"7250 Sw 94th Pl, Apt B6, Miami, FL 33173",Miami,FL,33173,2395,Apt B6,Miami-Dade,2.0,2.0,763.0,Condo,2019-08-03T10:47:47.780Z,2023-06-12T00:00:00.000Z,Active,,2023-06-01T00:00:00.000Z,12,1968.0,"7250-Sw-94th-Pl,-Apt-B6,-Miami,-FL-33173",25.700794,-80.347426,
7270 N Kendall Dr,"7270 N Kendall Dr, Unit B502, Miami, FL 33156",Miami,FL,33156,2500,Unit B502,Miami-Dade,1.0,1.0,797.0,Condo,2019-08-03T07:34:44.523Z,2023-06-12T00:00:00.000Z,Active,,2023-02-03T00:00:00.000Z,130,2006.0,"7270-N-Kendall-Dr,-Unit-B502,-Miami,-FL-33156",25.688139,-80.313186,
7270 Sw 89th St,"7270 Sw 89th St, Unit C306, Miami, FL 33156",Miami,FL,33156,2300,Unit C306,Miami-Dade,1.0,1.0,770.0,Condo,2019-10-06T08:20:20.061Z,2023-06-12T00:00:00.000Z,Active,,2023-05-17T00:00:00.000Z,27,2007.0,"7270-Sw-89th-St,-Unit-C306,-Miami,-FL-33156",25.687254,-80.312613,
7275 Sw 89th St,"7275 Sw 89th St, Apt B522, Miami, FL 33156",Miami,FL,33156,2595,Apt B522,Miami-Dade,1.0,1.0,790.0,Condo,2019-04-26T15:59:24.045Z,2023-06-12T00:00:00.000Z,Active,,2023-04-10T00:00:00.000Z,64,2006.0,"7275-Sw-89th-St,-Apt-B522,-Miami,-FL-33156",25.688139,-80.313186,
7325 Sw 82nd St,"7325 Sw 82nd St, Miami, FL 33143",Miami,FL,33143,1170,,Miami-Dade,,,,Apartment,2019-08-03T13:31:04.972Z,2023-06-12T00:00:00.000Z,Active,,2023-04-05T00:00:00.000Z,69,2015.0,"7325-Sw-82nd-St,-Miami,-FL-33143",25.694883,-80.312385,
